書名,書籍網址,作者,出版社,ISBN,圖片網址
乙級電腦硬體裝修學科與資訊類題庫必通解析 (第5版/附MOSME行動學習一點通),https://www.eslite.com/product/1001122412824507,北科大檢定研究室,台科大圖書股份有限公司,9789864553327,https://s.eslite.dev/Upload/Product/202001/l/637160565631820000.jpg
"零基礎快學情境英語會話, 一本就掌握 (附QR Code)",https://www.eslite.com/product/1001307512816408,許豪,含章有限公司,9789869834940,https://s.eslite.dev/Upload/Product/202001/l/637134651430993750.jpg
法學大意 (第9版/2020/鐵路佐級),https://www.eslite.com/product/1001165052817469,胡劭安/ 編,鼎文書局股份有限公司,9789574547975,https://s.eslite.dev/upload/product/l/2681845135003/20191228055136067123.jpg
"零基礎學常用生活片語, 一本就掌握 (附MP3)",https://www.eslite.com/product/1001307512810650,鍾君豪,含章有限公司,9789869834902,https://s.eslite.dev/Upload/Product/201912/l/637107862909678750.jpg
圖解定價管理 (第2版),https://www.eslite.com/product/1001116712809338,戴國良,五南圖書出版股份有限公司,9789577637598,https://s.eslite.dev/Upload/Product/201911/l/637105267731397500.jpg
深度學習: 使用Keras,https://www.eslite.com/product/1001113692810613,Rowel Atienza,碁峰資訊股份有限公司,9789865023218,https://s.eslite.dev/Upload/Product/201911/l/637104407231553750.jpg
升科大四技電機與電子群電機類電工機械升學寶典含解析: 適用至2021年統測 (第8版/附MOSME行動學習一點通),https://www.eslite.com/product/1001122412807578,黃銘,台科大圖書股份有限公司,9789864559619,https://s.eslite.dev/Upload/Product/201911/l/637088128190566250.jpg
升科大四技電機與電子群電子學實習升學寶典含解析: 適用至2021年統測 (第6版/附MOSME行動學習一點通),https://www.eslite.com/product/1001122412805852,江賢龍/ 周玉崑,台科大圖書股份有限公司,9789864559473,https://s.eslite.dev/Upload/Product/201911/l/637081948852966250.jpg
一塊錢的智慧: 小朋友學理財,https://www.eslite.com/product/1001168672798808,吳致美,白象文化事業有限公司,9789863588931,https://s.eslite.dev/upload/product/l/2681814185008/20191003042717961799.jpg
升科大四技商管群與外語群計算機概論升學寶典含解析: 適用至2021年統測 (第6版/附MOSME行動學習一點通),https://www.eslite.com/product/1001122412805848,黃慧容/ 黃俊凱,台科大圖書股份有限公司,9789864559558,https://s.eslite.dev/Upload/Product/201911/l/637081944692341250.jpg
第一本教你如何寫好學測國寫知性題的作文書: 議題導向的閱讀與寫作 (第2版),https://www.eslite.com/product/1003116712804531,陳嘉英,五南圖書出版股份有限公司,9789577637017,https://s.eslite.dev/Upload/Product/201910/l/637078747641962500.jpg
時代華語 2: 教師手冊,https://www.eslite.com/product/1001125582802037,輔仁大學華語文中心,正中書局股份有限公司,9789570919714,https://s.eslite.dev/upload/product/l/2681817348004/20191017061539214979.jpg
丙級建築製圖應用: 手繪圖項學術科通關寶典 (第4版/附MOSME行動學習一點通),https://www.eslite.com/product/1001122412804448,張淑芬/ 盧昭伶/ 楊舜銘,台科大圖書股份有限公司,9789864559299,https://s.eslite.dev/Upload/Product/201910/l/637078745066650000.jpg
速學越南語 (附QR Code),https://www.eslite.com/product/1001157132797108,段雅芳,漢宇國際文化有限公司,9789862284490,https://s.eslite.dev/upload/product/l/2681811679005/20190926040157428788.jpg
建築國家考試: 107試題詳解,https://www.eslite.com/product/1001122982806551,九樺出版社,全華圖書股份有限公司,9789869747516,https://s.eslite.dev/Upload/Product/201911/l/637085397669196810.jpg
丙級工業配線學科題庫分類解析 (2019/第11版/附MOSME行動學習一點通),https://www.eslite.com/product/1001122412789039,劉生武/ 葉佳興,台科大圖書股份有限公司,9789864558933,https://s.eslite.dev/Upload/Product/201908/l/637022324567861250.jpg
時代華語 2: 作業本,https://www.eslite.com/product/1001125582788418,輔仁大學華語文中心,正中書局股份有限公司,4711605480482,https://s.eslite.dev/upload/product/l/2681799096009/20190822045948177089.jpg
